-0.23332,-0.22528,-0.716723,1.4657,1.0179,1.0189,109.8271,109.5625,106.7452,3.2615,-0.2093,-0.222,0.0126,0.056,-0.0868,0.5147,8.2494,1.99967,0.01509,7.89558,95.17704
-0.23481,-0.22671,-0.716655,1.4651,1.0178,1.0189,109.8777,109.6581,106.7949,3.7703,-0.2083,-0.2282,0.0199,0.0629,-0.0861,0.5223,8.4055,1.99967,0.01512,7.89603,94.85197
-0.23639,-0.23042,-0.72363,1.465,1.0174,1.0192,109.2279,109.5152,106.326,1.4341,-0.2062,-0.2183,0.0121,0.0589,-0.0935,0.5007,8.3558,1.99967,0.01503,7.89859,93.03209
-0.25083,-0.28675,-0.701256,1.4583,1.0168,1.0184,110.4811,110.4966,106.8001,5.2839,-0.2265,-0.414,0.1874,0.1614,0.052,0.4306,9.7032,1.99965,0.02123,7.32772,99.63727
-0.22947,-0.29757,-0.721488,1.4809,1.0199,1.019,108.5924,109.412,105.4998,1.254,-0.2076,-0.2548,0.0473,0.1649,-0.2353,0.2787,8.7073,1.99959,0.01593,7.89856,75.07621
